country,country_name,category,genre_id,rank,app_id,app_name,developer,url,price,averageUserRating,userRatingCount,primaryGenreName,description,launch_date,update_date
cy,Cyprus,Utilities,6002,1,535886823,Google Chrome,Google LLC,https://apps.apple.com/cy/app/google-chrome/id535886823?uo=4,0.0,4.69576,6909,Utilities,"Chrome helps you do what's possible on the web. Download the fast, secure browser by Google.

GET THE BEST OF GOOGLE IN CHROME

• SEARCH WITH GOOGLE – search and get answers on Google fast. Use your voice to search hands-free.
• GOOGLE LENS – search what you see on your screen or with your camera.
• GOOGLE TRANSLATE – explore the web in 130+ languages. Translate entire websites in one click.

BROWSE WITH BEST-IN-CLASS SECURITY

• ENHANCED PROTECTION MODE – browse confidently with the highest level of Chrome's security.
• SAFETY CHECK – get peace of mind with proactive safety alerts.
• GOOGLE PASSWORD MANAGER – securely generate and save passwords for fast sign-in, and get alerts if your passwords are at risk.

ACCESS YOUR CHROME ACROSS DEVICES

• SYNC ACROSS DEVICES – save your things (like bookmarks, tabs and passwords) and easily access them when you sign in to Chrome on your phone, computer or tablet.
• TAB GROUPS – create tab groups to stay organised across devices.
• AUTOFILL – save time typing by autofilling your saved payments, addresses and passwords.",2012-06-28T19:57:38Z,2025-11-20T15:29:06Z
cy,Cyprus,Utilities,6002,2,6737911057,Ψηφιακός Πολίτης,"Deputy Ministry for Research, Innovation & Digital Policy",https://apps.apple.com/cy/app/%CF%88%CE%B7%CF%86%CE%B9%CE%B1%CE%BA%CF%8C%CF%82-%CF%80%CE%BF%CE%BB%CE%AF%CF%84%CE%B7%CF%82/id6737911057?uo=4,0.0,2.60345,58,Utilities,"Ο ""Ψηφιακός Πολίτης” είναι η επίσημη εφαρμογή της Κυπριακής Κυβέρνησης για την έκδοση και αποθήκευση κρατικών εγγράφων και πιστοποιητικών σε ψηφιακή μορφή. 
Τα έγγραφα αυτά είναι πλήρως ισάξια με τα έντυπα έγγραφα, για κάθε νόμιμη χρήση εντός της επικράτειας της Κυπριακής Δημοκρατίας.",2024-12-04T08:00:00Z,2025-09-19T08:43:03Z
cy,Cyprus,Utilities,6002,3,284815942,Google - More ways to search,Google LLC,https://apps.apple.com/cy/app/google-more-ways-to-search/id284815942?uo=4,0.0,4.64098,5852,Utilities,"The Google app keeps you in the know about things that matter to you. Find quick answers, explore your interests and stay up to date with Discover.

• Use your camera to identify what you're looking at – whether that's a colourful butterfly, a spiky plant or anything else you're curious about.
• Translate over 100 languages on things like street signs, menus and any other words you can point your camera at.
• See something you like? Use your camera to find out where you can buy it.
• Refine your camera searches by adding words – whether you want those shoes but in 'blue', or want to learn how to 'repair' that broken piece on your bicycle.
• Search by singing, even when you've forgotten the lyrics. Hum a song into the Google app to find out what it is.
• Use your camera for homework help. With step-by-step guides and videos, you can learn ways to solve maths, chemistry, biology and physics problems.


Get personalised updates in Discover:
• Stay in the know about topics that interest you.
• Start your morning with weather and top news.
• Get real-time updates on sports, films and events.
• Know as soon as your favourite artists drop new albums.
• Get stories about your interests and hobbies.
• Follow interesting topics, straight from Search results.


Search safely and securely:
• All searches in the Google app are protected by encrypting the connection between your device and Google.
• Privacy controls are easy to find and use. Tap your profile picture to access your menu and delete recent search history from your account with one click.
• Search takes a proactive approach to filtering webspam to help ensure that you see safe, high-quality results.


More ways to access Google:
• Google Search widget — search from your home screen or lock screen with the new Google widget. Choose from two widgets, giving you a quick access search bar in both sizes, and other search shortcuts to choose from such as Lens, Voice and Incognito in the medium-sized widget.


Learn more about what the Google app can do for you: http://www.google.com/search/about

Privacy policy: https://www.google.com/policies/privacy

Your feedback helps us to create products that you'll love. Join a user research study here:

https://goo.gl/kKQn99",2019-02-12T08:00:00Z,2025-11-17T00:10:48Z
cy,Cyprus,Utilities,6002,4,6444912481,UK ETA,Home Office,https://apps.apple.com/cy/app/uk-eta/id6444912481?uo=4,0.0,0,0,Utilities,"Use the UK ETA app to apply for an electronic travel authorisation (ETA) to come to the UK.

Who can apply

Find out if you need an ETA to travel to the UK at: https://www.gov.uk/electronic-travel-authorisation. 

How to apply on the UK ETA app
1. Take a photo of your passport.
2. Scan the chip in your passport.
3. Scan your face.
4. Take a photo of yourself.
5. Answer some questions about yourself.
6. Pay for your application.

It should only take 10 minutes to apply.

You do not need to enter your travel details.

Before you start

To apply you will need:

• an iPhone 8 or newer with IOS 16 or later
• the passport you will use to travel to the UK
• a credit card, debit card or Apple Pay
• access to your emails

If you're applying for someone else they must be with you. If they are not, you should apply online at: https://www.gov.uk/electronic-travel-authorisation.

If you need to travel soon
You must apply for an ETA before you travel to the UK. You can travel to the UK while waiting for a decision. 

After you apply
You'll usually get a decision within 3 working days, but you may get a quicker decision. Occasionally, it may take longer than 3 working days. 

If your ETA is approved, we'll link this to the passport you applied with. You must use this passport to travel to the UK. 

Privacy and security

The app is safe and secure. No information is stored on the app or your phone after you close it. You can delete the app after you have completed your application.

For information on staying safe online visit the UK Cyber Aware website: https://www.ncsc.gov.uk/cyberaware/home

Accessibility
You can read our accessibility statement at: https://confirm-your-identity.homeoffice.gov.uk/register/eta-app-accessibility",2023-10-23T07:00:00Z,2025-11-11T10:07:45Z
cy,Cyprus,Utilities,6002,5,6749205970,Travel Camera & Compass,Ha Nguyen,https://apps.apple.com/cy/app/travel-camera-compass/id6749205970?uo=4,0.0,4.58824,34,Utilities,"Explore the world smarter with Travel Camera & Compass – your ultimate travel companion!
Whether you’re wandering through ancient cities or hiking remote trails, our app combines powerful tools to help you capture, navigate, and experience the world like never before.

Key Features: 
- Travel Camera: Take stunning photos wherever you go with our optimized travel camera. Every snapshot can be automatically tagged with your location, so you’ll always remember where each memory was made. Plus, choose from a wide range of beautiful styles and filters to make your travel photos stand out – from cinematic tones to vibrant holiday vibes. Perfect for quick snapshots, scenic landscapes, and share-worthy moments..

- Interactive Map with Travel Highlights: Discover new destinations through an immersive world map. We’ve marked iconic landmarks, hidden gems, and trending spots directly on the map. You can view different terrain types – satellite, hybrid, or standard – for a customized navigation experience.

- 3D Globe View: Zoom out and explore the Earth in 3D! A global view helps you visualize your travel path and highlights locations worth visiting.

- Watch Travel Highlight Videos: Get a real feel of places before you go. Watch curated or live video clips from various destinations worldwide, giving you a preview of the adventure that awaits.

- Extract Audio from Videos: Want to save the sound from your favorite travel clips? With just a tap, you can convert any video into an audio file. Great for saving local music, soundscapes, or memorable voice notes.

- Digital Compass: Navigate confidently, even when offline. The built-in compass shows your current direction and bearing – essential for hikers, trekkers, or road trippers.

Why Choose Travel Camera & Compass?

* Combines multiple travel tools in one app
* Helps you discover and plan your next destination
* Enhances your travel experience through rich media
* Intuitive interface designed for travelers of all kinds
* Lightweight and battery-friendly, perfect for long trips

Whether you’re a backpacker, travel vlogger, or casual explorer, Travel Camera & Compass gives you everything you need to document your journey and stay oriented wherever you are.

Travel Camera is your smart travel companion, allowing you to capture, organize, and share beautiful memories from your journeys with ease.

Terms of Use: https://sites.google.com/view/travelcameratermsofuse
Privacy Policy: https://sites.google.com/view/travelcameraprivacypolicy",2025-07-30T07:00:00Z,2025-11-19T05:05:31Z
cy,Cyprus,Utilities,6002,6,905953485,NordVPN: VPN Fast & Secure,Nordvpn S.A.,https://apps.apple.com/cy/app/nordvpn-vpn-fast-secure/id905953485?uo=4,0.0,4.71479,1420,Utilities,"Looking for a way to have more privacy online? Here it is! With NordVPN, one tap is all you need to change your IP address, protect your browsing from snoopers, and enjoy the internet the way it was meant to be.

NordVPN is an easy-to-use VPN app for an iPhone or iPad, trusted by millions of users worldwide. It shields your online activities from nosy advertisers, cybercriminals, and intrusive internet service providers. How? By stopping trackers and encrypting your traffic to make it unreadable to anyone trying to take a peek at your browsing. 

Why NordVPN?

TURBO SPEEDS

We do everything we can to give you VPN connection speeds that are hard to beat. That includes creating custom protocols so you can have super-fast connections without sacrificing security. 

AS EASY AS 1-2-3

Download, login, and connect – that’s it! With our VPN app, one tap is enough to encrypt your internet traffic. You can also set the app to connect automatically and enjoy full peace of mind.

GET HELP 24/7

Whatever it is — app issues, VPN connection problems, or payment options — we’ll sort it. Browse the Support Center, write an email, or visit our website for a live chat with customer support. 

POWERFUL ONLINE SECURITY

NordVPN secures your iPhone data with next-generation encryption algorithms. It would take millions of years to decrypt — so you know the information you send and receive is safe. 

STAY SAFE ON PUBLIC WI-FI

Found a cozy cafe with a Wi-Fi hotspot, but it’s unsecured? Don’t give up! Use our VPN and hide your online activities from snoopers and hackers.

THOUSANDS OF VPN SERVERS

Lightning-fast VPN protocols sure help, but our vast server network is there to do the heavy lifting. Thousands of VPN servers covering 160+ countries mean that the perfect one is always just a tap away. 

PROTECT TEN DEVICES WITH ONE ACCOUNT

Your iPhone is probably not your only device that needs VPN protection. Use NordVPN to secure your laptop, tablet, and smart TV, or share your account with your family. 

RELIABLE SERVICE

Unlike a proxy server or the Tor browser, a VPN will not only change your IP. It will also encrypt your traffic and maintain a stable connection with speeds that are hard to match.

Features our users love:

• Strong VPN encryption for top-grade security.
• Unlimited VPN data for internet freedom.
• VPN protocols to choose from: NordLynx based on WireGuard, OpenVPN, and IKEv2/IPsec (for manual connections).
• Thousands of VPN servers worldwide for turbo speeds.
• 160+ server locations in every corner of the world.
• Double VPN for even more privacy — encrypt your traffic twice!
• VPN auto-connect for effortless online protection.

Online security is just a tap away — wind down, connect to NordVPN, and enjoy safer and more private internet access wherever you go.

Users must buy a subscription to be able to use the app.
WireGuard® is a registered trademark of Jason A. Donenfeld.
Auto-renewals do not apply to subscriptions purchased from resellers.

For the terms of service, visit: https://nordvpn.com/terms-of-service/
For the privacy policy, visit: https://nordvpn.com/privacy-policy/",2014-12-09T07:24:51Z,2025-11-10T05:27:33Z
cy,Cyprus,Utilities,6002,7,388497605,Google Authenticator,Google LLC,https://apps.apple.com/cy/app/google-authenticator/id388497605?uo=4,0.0,4.81719,4721,Utilities,"Google Authenticator adds an extra layer of security to your online accounts by adding a second step of verification when you sign in. This means that in addition to your password, you'll also need to enter a code that is generated by the Google Authenticator app on your phone.

The verification code can be generated by the Google Authenticator app on your phone, even if you don't have a network or mobile connection.

• Sync your Authenticator codes to your Google Account and across your devices. This way, you can always access them even if you lose your phone.

• Set up your Authenticator accounts automatically with a QR code. This is quick and easy, and it helps to ensure that your codes are set up correctly.

• Support for multiple accounts. You can use the authenticator app to manage multiple accounts, so you don't have to switch between apps every time you need to sign in.

• Support for time-based and counter-based code generation. You can choose the type of code generation that best suits your needs.

• Transfer accounts between devices with a QR code. This is a convenient way to move your accounts to a new device.


To use Google Authenticator with Google, you need to enable 2-Step Verification on your Google Account. To get started, visit http://www.google.com/2step",2013-07-27T10:42:50Z,2024-06-26T21:59:59Z
cy,Cyprus,Utilities,6002,8,1605614816,Gov.gr Wallet,Hellenic Republic,https://apps.apple.com/cy/app/gov-gr-wallet/id1605614816?uo=4,0.0,2.375,8,Utilities,"Το Gov.gr Wallet είναι η επίσημη ελληνική εφαρμογή wallet, η οποία διατίθεται μέσω του επίσημου λογαριασμού της Ελληνικής Δημοκρατίας, δίνει τη δυνατότητα δημιουργίας, αποθήκευσης και ελέγχου των νέων ψηφιακών δελτίων ταυτότητας και ψηφιακών αδειών οδήγησης.

Τα νέα ψηφιακά δελτία ταυτότητας και της άδειας οδήγησης είναι ψηφιακά έγγραφα που εκδίδονται μέσω του gov.gr και είναι πλήρως ισάξια με τα έγχαρτα έγγραφα, για κάθε νόμιμη χρήση εντός της Ελληνικής επικράτειας. Δεν αποτελούν διεθνή ταξιδιωτικά έγγραφα.

Για την δημιουργία ψηφιακού δελτίου ταυτότητας και άδειας οδήγησης είναι απαραίτητοι οι προσωπικοί σας κωδικοί TaxisNet και η κατοχή επιβεβαιωμένου αριθμού κινητού τηλεφώνου στο ΕMEπ.",2022-07-26T07:00:00Z,2025-11-19T08:17:40Z
cy,Cyprus,Utilities,6002,9,1288723196,Microsoft Edge: AI Browser,Microsoft Corporation,https://apps.apple.com/cy/app/microsoft-edge-ai-browser/id1288723196?uo=4,0.0,4.71807,603,Utilities,"Microsoft Edge is your AI-powered browser with Copilot built in — your personal AI assistant for smarter, more productive browsing. Powered by the latest AI models from OpenAI and Microsoft, Copilot helps you ask questions, refine searches, summarise content, write effortlessly, and create images. Talk to Copilot with your voice to brainstorm ideas, tackle complex questions, or even write stories and scripts — hands-free. Get real-time answers, support, and creative inspiration — all in one place. With AI deeply integrated into Edge through Copilot, you can browse, create, and get things done — anywhere, anytime.

Microsoft Edge offers powerful extensions for productivity, personalisation, and entertainment. Use extensions to stay private, block cookies, hide your location, and reduce distractions on YouTube. Stay organised with bookmarks and note-taking tools that make it easy to save and share content. Boost productivity with translation tools. Shop smarter and save money with price trackers and voucher finders. Personalise Microsoft Edge with extensions for a secure and tailored browsing experience that’s uniquely yours.

Microsoft Edge — your safe and secure browser. Browse the web securely and prioritise your privacy with smart security tools, such as tracking prevention, Microsoft Defender SmartScreen, AdBlock, InPrivate browsing and InPrivate search. Safeguard your browsing history for a more secure and private online experience.

Download Microsoft Edge — the AI-powered browser with Copilot built in. Explore smarter ways to search, create, and get things done with the power of AI at your fingertips. Enjoy a more connected and intuitive browsing experience with Microsoft Edge, wherever you are.

MICROSOFT EDGE FEATURES:
A SMARTER WAY TO FIND
• Supercharge your searches with Copilot, the AI assistant built into Microsoft Edge, delivering faster, more accurate, and personalised results.
• Explore visually with Copilot — upload images to search, get insights, or spark inspiration with AI Lens.
• Use AI-powered Copilot to instantly summarise web pages, PDFs, and videos — providing clear, cited insights in seconds.
• All powered by the most advanced AI models from OpenAI and Microsoft, enabling smarter information discovery like never before.

A SMARTER WAY TO DO
• Tailor your browsing experience with powerful extensions and redefine the way you browse.
• Talk to Copilot with your voice to brainstorm ideas, tackle complex questions, or even write stories and scripts — hands-free.
• Compose with Copilot — your built-in AI writer that transforms ideas into polished drafts. With AI and Copilot, creating content is faster, easier, and more intelligent than ever.
• Translate or proof-read across multiple languages with AI, making your writing globally ready.
• Generate images with Copilot — just describe what you want, and our AI brings it to life.
• Listen to content while performing other tasks or improve your reading comprehension with Read Aloud, in your chosen language. Available in a variety of natural-sounding voices and accents.
• Enhance productivity and seamlessly transfer files between devices with Drop.

A SMARTER WAY TO STAY SAFE
• Browse securely with InPrivate browsing that safeguards sensitive information from trackers.
• Enhanced privacy protection in InPrivate mode, with no search history saved to Microsoft Bing or associated with your Microsoft account.
• Password monitoring alerts you if any credentials saved in your browser are found on the dark web.
• Default tracking prevention for a more private browsing experience.
• Ad Blocker – use AdBlock Plus to block unwanted adverts, enhance focus, and remove distracting content.
• Stay protected while you browse by blocking phishing and malware attacks with Microsoft Defender SmartScreen.",2018-06-11T07:39:42Z,2025-11-17T01:49:15Z
cy,Cyprus,Utilities,6002,10,6463403383,Mix VPN - Fast & Unlimited,"GUAVA BRAVO TECHNOLOGY, LLC",https://apps.apple.com/cy/app/mix-vpn-fast-unlimited/id6463403383?uo=4,0.0,5,3,Utilities,"Discover the pinnacle of security and privacy with Mix VPN, an advanced Virtual Private Network solution designed to safeguard your online activities. Mix VPN offers unparalleled features that ensure a secure and confidential connection to the Internet, setting a new standard in digital protection.



Mix VPN is a robust implementation of Virtual Private Network technology, offering a secure and private Internet connection.



Key Features of Mix VPN:



1. Strict no-logs policy:



Mix VPN ensures your browsing history and personal data are never logged or collected.



2. Multi-hop function:



Utilize sequences of servers to enhance your anonymity and security online. Our AI-based server selection feature intelligently chooses servers based on real-time channel conditions specific to your current location.



3. Kill-Switch:



Kill-switch feature automatically blocks internet traffic if the VPN connection drops, ensuring your data remains protected.



4. Impressive speed:



Benefit from high connection speeds across our VPN servers.



5. State-of-the-art encryption:



We employ the IKEv2 protocol to maximize your online data security.



6. Global server network:



Connect to servers in over 10 countries worldwide with Mix VPN.



7. User-friendly interface:



Enjoy advanced protection with an intuitive setup that's accessible to everyone.



8. 24/7 customer support:



Our team is available round-the-clock to assist you with any inquiries.



Mix VPN acts as your trusted online shield, safeguarding privacy and granting access to Internet resources while protecting you from threats like hacking, fraud, and unwanted data surveillance.

Subscription Details:

Subscribe now for ad-free full access!
Experience our service with a free three-day trial, which automatically converts to a paid subscription.
Choose from weekly, monthly, or annual subscription plans.
Payment will be charged upon purchase confirmation.
You can cancel anytime before the current period ends to avoid auto-renewal.
Manage your subscription and disable auto-renewal in your account settings after payment.
Unused trial periods will be forfeited upon subscribing.
For more details, refer to our privacy policy at https://guavabravotechnology.com/privacy.html and our EULA at https://guavabravotechnology.com/eula.html.",2023-09-25T07:00:00Z,2025-11-16T13:45:04Z
